Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,GNSS_fix_quality
1665805364.0960028,0,13364,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805365.106535,0,13365,0,GPS1_Frame,42.36349700000001,-71.06430366666667,11.899999618530273,330012.25405253447,4692200.065074558,19.0,T,4.0
1665805366.101436,0,13366,0,GPS1_Frame,42.36349700000001,-71.06430366666667,11.899999618530273,330012.25405253447,4692200.065074558,19.0,T,4.0
1665805367.120052,0,13367,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805368.0954483,0,13368,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805369.1118875,0,13369,0,GPS1_Frame,42.36349700000001,-71.06430366666667,11.899999618530273,330012.25405253447,4692200.065074558,19.0,T,4.0
1665805370.1005855,0,13370,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805371.1168349,0,13371,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805372.1069286,0,13372,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805373.1215465,0,13373,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805374.1004698,0,13374,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805375.115321,0,13375,0,GPS1_Frame,42.36349716666667,-71.06430350000001,12.0,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805376.094371,0,13376,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805377.1132817,0,13377,0,GPS1_Frame,42.36349716666667,-71.06430350000001,12.0,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805378.0944157,0,13378,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805379.1074183,0,13379,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805380.0861335,0,13380,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805381.1047137,0,13381,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805382.099038,0,13382,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805383.1140616,0,13383,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805384.0914216,0,13384,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805385.1079504,0,13385,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805386.102107,0,13386,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805387.1194065,0,13387,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805388.1092525,0,13388,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805389.1079953,0,13389,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805390.1005344,0,13390,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805391.1138248,0,13391,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805392.0922663,0,13392,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805393.1114428,0,13393,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805394.1069646,0,13394,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805395.1223059,0,13395,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805396.0935323,0,13396,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805397.108224,0,13397,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805398.1071742,0,13398,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805399.1312041,0,13399,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805400.1042733,0,13400,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805401.1218386,0,13401,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805402.0996664,0,13402,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805403.1134665,0,13403,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805404.1102731,0,13404,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805405.1237288,0,13405,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805406.0996501,0,13406,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805407.1141267,0,13407,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805408.0925455,0,13408,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805409.114924,0,13409,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805410.109275,0,13410,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805411.12587,0,13411,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805412.0976093,0,13412,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805413.1151657,0,13413,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805414.103262,0,13414,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805415.1221375,0,13415,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805416.0978115,0,13416,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805417.113785,0,13417,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805418.090596,0,13418,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805419.127356,0,13419,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805420.1028016,0,13420,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805421.1180859,0,13421,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805422.096455,0,13422,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805423.1130233,0,13423,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805424.1087222,0,13424,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805425.1046722,0,13425,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805426.10081,0,13426,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805427.115551,0,13427,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805428.0934567,0,13428,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805429.112123,0,13429,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805430.1024878,0,13430,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805431.119153,0,13431,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805432.0924706,0,13432,0,GPS1_Frame,42.36349700000001,-71.06430366666667,11.899999618530273,330012.25405253447,4692200.065074558,19.0,T,4.0
1665805433.1086524,0,13433,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805434.1026387,0,13434,0,GPS1_Frame,42.36349700000001,-71.06430366666667,11.899999618530273,330012.25405253447,4692200.065074558,19.0,T,4.0
1665805435.1144054,0,13435,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805436.1056654,0,13436,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805437.1159112,0,13437,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805438.1092436,0,13438,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805439.126236,0,13439,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805440.0955906,0,13440,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805441.1122324,0,13441,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805442.1064763,0,13442,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805443.1054792,0,13443,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805444.1000478,0,13444,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805445.1170206,0,13445,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805446.1130593,0,13446,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805447.1071718,0,13447,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805448.1008127,0,13448,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805449.1164174,0,13449,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805450.1073604,0,13450,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805451.1194198,0,13451,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805452.0922704,0,13452,0,GPS1_Frame,42.363497333333335,-71.06430333333333,11.899999618530273,330012.28240140865,4692200.101422076,19.0,T,4.0
1665805453.1078796,0,13453,0,GPS1_Frame,42.363497333333335,-71.06430333333333,11.899999618530273,330012.28240140865,4692200.101422076,19.0,T,4.0
1665805454.1051855,0,13454,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805455.1158288,0,13455,0,GPS1_Frame,42.363497333333335,-71.06430333333333,11.899999618530273,330012.28240140865,4692200.101422076,19.0,T,4.0
1665805456.1061096,0,13456,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805457.1179073,0,13457,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805458.1148484,0,13458,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805459.1072016,0,13459,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805460.1083896,0,13460,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805461.1247165,0,13461,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805462.0969057,0,13462,0,GPS1_Frame,42.363497333333335,-71.06430350000001,12.0,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805463.1151543,0,13463,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805464.1092458,0,13464,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805465.1290095,0,13465,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805466.1020327,0,13466,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805467.1217399,0,13467,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805468.1059136,0,13468,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805469.1208935,0,13469,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805470.0973034,0,13470,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805471.1396303,0,13471,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805472.1035004,0,13472,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805473.122957,0,13473,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805474.0994391,0,13474,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805475.113044,0,13475,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805476.1099527,0,13476,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805477.1286225,0,13477,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805478.103661,0,13478,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805479.118668,0,13479,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805480.1129024,0,13480,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805481.1249135,0,13481,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805482.1007571,0,13482,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805483.1190338,0,13483,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805484.1169536,0,13484,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805485.1365209,0,13485,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805486.1124,0,13486,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805487.1313019,0,13487,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805488.1041882,0,13488,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805489.1201088,0,13489,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805490.0991395,0,13490,0,GPS1_Frame,42.36349700000001,-71.06430366666667,11.899999618530273,330012.25405253447,4692200.065074558,19.0,T,4.0
1665805491.141184,0,13491,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805492.1177733,0,13492,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805493.1201878,0,13493,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805494.0980396,0,13494,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665805495.1165886,0,13495,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805496.1098504,0,13496,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805497.1257331,0,13497,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805498.1039095,0,13498,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805499.1251698,0,13499,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805500.104702,0,13500,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805501.122022,0,13501,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805502.1002574,0,13502,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805503.1184783,0,13503,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805504.1028001,0,13504,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805505.1161387,0,13505,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
