Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
1665082969.6047,0,68570,0,GPS1_Frame,42.33729934692383,-71.08606719970703,14.0,328148.65625,4689335.0,4,19,T
1665082970.6059217,0,68571,0,GPS1_Frame,42.33730697631836,-71.08605194091797,14.100000381469727,328149.71875,4689335.5,4,19,T
1665082971.6066709,0,68572,0,GPS1_Frame,42.337310791015625,-71.08604431152344,14.100000381469727,328150.6875,4689336.0,4,19,T
1665082972.6094143,0,68573,0,GPS1_Frame,42.337318420410156,-71.08602905273438,14.199999809265137,328151.71875,4689337.0,4,19,T
1665082973.5939438,0,68574,0,GPS1_Frame,42.33732604980469,-71.08602142333984,14.399999618530273,328152.75,4689337.5,5,19,T
1665082974.6042268,0,68575,0,GPS1_Frame,42.33733367919922,-71.08600616455078,14.399999618530273,328153.65625,4689338.5,5,19,T
1665082975.6009068,0,68576,0,GPS1_Frame,42.33734130859375,-71.08599853515625,14.5,328154.65625,4689339.0,5,19,T
1665082976.5994341,0,68577,0,GPS1_Frame,42.33734893798828,-71.08598327636719,14.399999618530273,328155.71875,4689340.0,5,19,T
1665082977.5962303,0,68578,0,GPS1_Frame,42.33735656738281,-71.08596801757812,14.399999618530273,328156.6875,4689341.0,2,19,T
1665082978.5969286,0,68579,0,GPS1_Frame,42.33736038208008,-71.0859603881836,14.399999618530273,328157.625,4689341.5,2,19,T
1665082979.5989223,0,68580,0,GPS1_Frame,42.33736801147461,-71.08594512939453,14.399999618530273,328158.625,4689342.5,5,19,T
1665082980.6030927,0,68581,0,GPS1_Frame,42.33737564086914,-71.0859375,14.399999618530273,328159.53125,4689343.0,2,19,T
1665082981.5999668,0,68582,0,GPS1_Frame,42.33738327026367,-71.08592987060547,14.399999618530273,328160.5,4689344.0,5,19,T
1665082982.6023252,0,68583,0,GPS1_Frame,42.3373908996582,-71.0859146118164,14.300000190734863,328161.375,4689344.5,5,19,T
1665082983.6004953,0,68584,0,GPS1_Frame,42.33739471435547,-71.08590698242188,14.300000190734863,328162.25,4689345.0,5,19,T
